0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
270.786743,591.382121
299.458923,624.221985
286.044098,547.009705
241.153580,557.441589
254.278015,639.393860
1
267.998553,579.438320
295.979156,611.929687
283.575195,535.753296
238.694244,545.409851
251.026260,627.037476
2
141.630972,590.090247
110.761314,553.204224
119.650238,629.995850
174.717178,629.624817
164.591446,548.405945
264.517960,567.746859
292.171692,600.669006
280.550842,524.666138
235.649277,533.378296
247.101089,614.546387
2
261.956971,558.089871
289.215698,591.262085
278.318665,515.546692
233.413589,523.354309
244.060013,604.625000
139.069071,578.847996
108.716469,542.094910
116.857780,618.224731
171.783188,618.460571
162.353287,537.569153
2
259.995261,549.966389
287.051971,583.260864
276.736694,507.601501
231.824402,515.300903
241.892014,595.777405
137.388455,569.912706
107.424622,533.466980
114.981041,608.938599
169.696671,609.209961
160.873749,529.009521
2
258.933066,544.333087
285.622803,577.477417
275.773956,502.319519
230.815643,509.415802
240.582321,590.113342
136.433768,563.505202
106.551308,526.622986
113.785583,602.912109
168.432037,602.998840
159.920731,522.638855
2
134.411828,553.100928
104.938271,516.449646
111.649490,591.812500
166.029724,592.418762
158.159027,512.714417
256.614603,534.982528
282.999756,568.326538
273.875244,493.480927
228.919052,499.982513
237.895508,579.990845
2
132.379030,541.038527
103.454399,504.568268
109.293228,579.479553
163.401627,580.154053
156.479416,500.908081
254.436991,523.891858
280.382507,557.159912
272.024963,482.871033
227.035416,488.756805
235.364761,568.374451
2
130.630438,529.231052
101.892563,492.722717
107.323967,567.734131
161.191498,568.055542
154.784775,489.327271
252.240153,513.496232
277.909882,547.260986
270.282349,472.889771
225.427933,478.228699
232.753204,557.354309
2
250.593782,503.626474
275.887543,537.364746
269.014435,463.579102
224.108276,468.298584
230.765823,546.733398
129.201757,518.431809
101.067337,482.222504
105.810379,556.020935
159.366348,557.253967
153.754272,478.976776
2
249.598463,495.411983
274.480896,529.175354
268.285919,455.841919
223.460510,459.944977
229.419357,538.140564
128.416517,509.338988
100.683807,473.461121
104.888458,546.605530
158.220230,547.896118
153.160156,470.147064
2
246.917138,483.691189
271.434906,517.528015
265.944275,444.501465
221.008621,447.934998
226.385956,525.978760
125.807536,496.321866
98.345573,460.010376
102.002464,533.638550
155.184967,535.166077
150.751236,457.220276
2
125.107333,480.080521
98.012321,444.099426
100.847702,516.722595
153.931580,518.357971
150.588486,441.593445
246.090597,468.826139
270.107880,502.854706
265.619568,430.128021
220.814651,433.014252
225.118057,510.384796
2
123.353940,460.944421
96.846252,424.353485
98.669830,497.156982
151.486084,499.777740
149.370377,422.777283
244.193623,451.966939
267.443787,486.596741
264.355438,413.934875
219.624252,415.372253
222.487686,492.911743
2
121.923215,449.124607
95.817818,413.044098
97.199860,484.884369
149.852539,487.725983
148.124374,411.227356
242.599738,441.098812
265.392761,475.619629
263.040802,403.848633
218.374130,404.408295
220.490463,481.389008
2
120.403911,434.377803
94.945930,398.328125
95.091125,470.275238
148.003769,473.460480
146.807693,396.933167
240.834252,428.284976
263.295227,463.406219
261.825256,391.066711
217.055695,391.103485
218.377319,468.102417
2
119.245595,423.012606
93.978706,386.197968
93.965126,458.505859
146.077118,462.106964
